frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin
1.0,756.0,847.0,1342.4093,1.1781620123940684e-10,0.9999999998821838,0.04494141233927122,0.03968253968253968,-0.005258872656731542,18117.960399061507,19211.048201128502,960.5524100564252
1.0,756.0,834.0,7228.4130000000005,1.001516647392009e-10,0.9999999998998483,0.04523958306816077,0.03968253968253968,-0.005557043385621088,97513.01716328593,104322.82218593253,5216.141109296626
1.0,622.0,828.0,8184.9009,2.9973867832211454e-10,0.9999999997002613,0.045378538864395614,0.04823151125401929,0.002852972389623676,110414.87978270523,118616.33895498895,5930.816947749448
1.0,613.0,756.0,2595.6008,2.0010770818146284e-10,0.9999999997998923,0.047115138979074295,0.048939641109298535,0.0018245021302242398,35021.99501238388,39597.055352973744,1979.8527676486874
1.0,647.0,751.0,3810.4932,1.4024226224762515e-10,0.9999999998597577,0.04724068501957249,0.04636785162287481,-0.0008728333966976781,51409.421180740654,58337.75796400765,2916.8878982003826
1.0,636.0,736.0,3760.7682000000004,1.3493406392228735e-10,0.9999999998650659,0.04762136993982585,0.04716981132075472,-0.00045155861907113237,50738.691191630896,58215.19013886135,2910.7595069430677
1.0,614.0,732.0,2553.6108,1.622864065353724e-10,0.9999999998377136,0.047723924355012465,0.048859934853420196,0.0011360104984077316,34455.600799357846,39650.001130090706,1982.5000565045355
1.0,628.0,752.0,3760.7682000000004,1.7048429334920456e-10,0.9999999998295157,0.047215522313028994,0.04777070063694268,0.000555178323913684,50738.691191630896,57534.562506718896,2876.728125335945
1.0,606.0,720.0,5169.0132,1.5674816999933228e-10,0.9999999998432518,0.048034255096027205,0.04950495049504951,0.0014706953990223023,69734.2096132274,80967.59320480059,4048.37966024003
1.0,602.0,700.0,3760.7682000000004,1.334317101253646e-10,0.9999999998665683,0.04856053999341974,0.04983388704318937,0.001273347049769627,50738.691191630896,59807.090732643206,2990.3545366321605
1.0,609.0,701.0,2553.6108,1.244759850749233e-10,0.999999999875524,0.04853395200384157,0.04926108374384236,0.0007271317400007887,34455.600799357846,40582.93802629538,2029.146901314769
1.0,603.0,700.0,2553.6108,1.3193823811263883e-10,0.9999999998680618,0.04856053999349238,0.04975124378109453,0.0011907037876021515,34455.600799357846,40613.764267213926,2030.6882133606964
1.0,606.0,705.0,3804.8577000000005,1.3472134519076917e-10,0.9999999998652787,0.048427890557516395,0.04950495049504951,0.001077059937533112,51333.405115308226,60279.16026792894,3013.9580133964473
1.0,602.0,722.0,1238.1415,1.658895243394909e-10,0.9999999998341105,0.047982253336087265,0.04983388704318937,0.0018516337071021044,16711.514137452665,19374.555085354747,968.7277542677374
1.0,358.0,562.0,1270.7058,3.269484682988377e-10,0.9999999996730515,0.05253192756922048,0.08379888268156425,0.03126695511234377,17150.76708032581,22583.331293050083,1129.1665646525041
1.0,657.0,851.0,13596.97,2.767410745008192e-10,0.9999999997232589,0.0448504566322237,0.045662100456621,0.0008116438243973012,183417.13314629128,193952.90009017443,9697.645004508722
1.0,658.0,841.0,2634.3974,2.59106958111488e-10,0.999999999740893,0.04507853970365331,0.04559270516717325,0.0005141654635199416,35545.31412943759,37844.978910109356,1892.2489455054679
1.0,777.0,849.0,2762.1464,9.155476377031846e-11,0.9999999999084452,0.04489588842318269,0.03861003861003861,-0.006285849813144083,37268.49332257553,39463.036371707676,1973.1518185853838
1.0,627.0,831.0,2634.3974,2.959257283663419e-10,0.9999999997040743,0.04530895442300489,0.04784688995215311,0.0025379355291482233,35545.31412943759,38106.42842633923,1905.3214213169617
1.0,614.0,816.0,5388.1126,2.9395974543433567e-10,0.9999999997060403,0.0456590271653164,0.048859934853420196,0.003200907688103799,72689.59499635374,78743.01888459052,3937.1509442295264
1.0,610.0,799.0,16757.4576,2.730535797468292e-10,0.9999999997269464,0.04606237360999213,0.04918032786885246,0.003117954258860328,226048.28072858512,247813.9527044464,12390.697635222321
1.0,602.0,799.0,5388.1126,2.869253723503107e-10,0.9999999997130746,0.04606237360935325,0.04983388704318937,0.003771513433836117,72689.59499635374,79688.7098461924,3984.4354923096203
1.0,599.0,800.0,5346.1226,2.938409515707008e-10,0.999999999706159,0.046038450184224165,0.05008347245409015,0.004045022269865986,72123.2007833277,79011.95994854796,3950.597997427398
1.0,607.0,810.0,5388.1126,2.9633162590414486e-10,0.9999999997036684,0.045800575636697385,0.04942339373970346,0.0036228181030060758,72689.59499635374,79074.21838635033,3953.7109193175165
1.0,604.0,798.0,13575.091,2.8179525379812276e-10,0.9999999997182047,0.046086321910466924,0.04966887417218543,0.0035825522617185038,183122.011951083,200896.3371104646,10044.816855523231
1.0,615.0,800.0,5288.6626,2.66108690638589e-10,0.9999999997338913,0.04603845018550093,0.04878048780487805,0.0027420376193771218,71348.13501813418,78162.86474644412,3908.143237322206
1.0,599.0,802.0,5288.6626,2.971611845481448e-10,0.9999999997028388,0.045990677807779407,0.05008347245409015,0.004092794646310745,71348.13501813418,78052.66024256079,3902.6330121280394
1.0,652.0,817.0,5288.6626,2.3134849591599504e-10,0.9999999997686515,0.0456355207743459,0.046012269938650305,0.000376749164304406,71348.13501813418,77235.92857075941,3861.7964285379708
1.0,639.0,793.0,5346.1226,2.1527291060863263e-10,0.9999999997847271,0.04620643792049615,0.046948356807511735,0.0007419188870155871,72123.2007833277,79404.35541221489,3970.217770610745
1.0,625.0,792.0,5288.6626,2.365578843921412e-10,0.9999999997634421,0.0462305362948616,0.048,0.001769463705138398,71348.13501813418,78606.8123777108,3930.34061888554
1.0,650.0,810.0,7949.5359,2.237476870448063e-10,0.9999999997762523,0.045800575640021844,0.046153846153846156,0.00035327051382431224,107240.09116758566,116659.42553195888,5832.971276597945
1.0,660.0,818.0,5346.1226,2.199458393192799e-10,0.9999999997800542,0.04561203857192454,0.045454545454545456,-0.00015749311737908722,72123.2007833277,78020.52798496778,3901.0263992483888
1.0,628.0,809.0,10842.4368,2.585240910235598e-10,0.9999999997414759,0.04582425242003571,0.04777070063694268,0.001946448216906968,146261.81845069557,159220.20565063908,7961.0102825319545
1.0,730.0,799.0,5670.0644,8.873124457409176e-11,0.9999999999112688,0.04606237361848243,0.0410958904109589,-0.004966483207523527,76492.78308571481,83858.09836982594,4192.904918491297
1.0,731.0,818.0,5628.0744,1.1316014791873386e-10,0.9999999998868399,0.045612038576795175,0.04103967168262654,-0.004572366894168636,75926.3888726888,82134.69298650346,4106.734649325173
1.0,601.0,768.0,8100.3684,2.3846014052253395e-10,0.9999999997615399,0.0468165338076796,0.04991680532445924,0.0031002715167796416,109274.63880121864,122478.7648720956,6123.938243604781
1.0,610.0,769.0,7949.5359,2.25137686271637e-10,0.9999999997748623,0.04679182080400178,0.04918032786885246,0.0023885070648506784,107240.09116758566,120111.61995659067,6005.580997829534
1.0,591.0,762.0,5288.6626,2.456608250156478e-10,0.9999999997543392,0.04696536176496843,0.050761421319796954,0.003796059554828521,71348.13501813418,80317.5080041801,4015.875400209005
1.0,593.0,771.0,5288.6626,2.56758170280591e-10,0.9999999997432418,0.04674247298277075,0.050590219224283306,0.003847746241512559,71348.13501813418,79796.5318572613,3989.8265928630653
1.0,625.0,786.0,10609.5028,2.271478560800233e-10,0.9999999997728521,0.046375656068726095,0.048,0.0016243439312739055,143119.82107948806,158354.83127038067,7917.741563519034
1.0,607.0,779.0,2634.3974,2.459323855674711e-10,0.9999999997540676,0.04654611820060637,0.04942339373970346,0.002877275539097092,35545.31412943759,39526.36797271706,1976.318398635853
1.0,613.0,772.0,5346.1226,2.2491453144368734e-10,0.9999999997750855,0.046717838086390115,0.048939641109298535,0.0022218030229084196,72123.2007833277,80605.28024064827,4030.2640120324136
1.0,613.0,782.0,5346.1226,2.4067148274298233e-10,0.9999999997593285,0.04647290979807802,0.048939641109298535,0.0024667313112205144,72123.2007833277,80028.91320375525,4001.4456601877628
1.0,350.0,542.0,1213.2458,3.058184816495668e-10,0.9999999996941815,0.053162030114043225,0.08571428571428572,0.03255225560024249,16375.701315132303,21935.011935501,1096.75059677505
1.0,603.0,778.0,10842.4368,2.510658347887329e-10,0.9999999997489342,0.04657057228360276,0.04975124378109453,0.003180671497491773,146261.81845069557,162759.68559894527,8137.984279947264
1.0,322.0,517.0,3367.2115000000003,3.1482527695914087e-10,0.9999999996851747,0.0539712383451451,0.09316770186335403,0.039196463518208935,45430.08825336892,62195.077065957,3109.75385329785
1.0,618.0,773.0,5346.1226,2.183073721795381e-10,0.9999999997816926,0.046693229142036406,0.04854368932038835,0.0018504601783519425,72123.2007833277,80547.27022313778,4027.363511156889
1.0,674.0,735.0,5586.0844,7.92745868949396e-11,0.9999999999207254,0.04764696720310107,0.04451038575667656,-0.003136581446424508,75359.99465966276,86528.49328073827,4326.424664036914
1.0,678.0,745.0,4073.5715999999998,8.732481404649661e-11,0.9999999999126752,0.04739222628090812,0.04424778761061947,-0.0031444386702886504,54958.02997645741,62639.43874711941,3131.971937355971
1.0,581.0,722.0,5169.0132,1.9910539883483125e-10,0.9999999998008946,0.04798225333449357,0.05163511187607573,0.003652858541582163,69734.2096132274,80846.61114187667,4042.3305570938337
1.0,620.0,720.0,2553.6108,1.3559331435430977e-10,0.9999999998644067,0.048034255097043434,0.04838709677419355,0.00035284167715011333,34455.600799357846,40006.004014017126,2000.3002007008563
1.0,623.0,727.0,5054.0932,1.4127410352671177e-10,0.9999999998587259,0.0478527402073783,0.048154093097913325,0.00030135289053502545,68184.07808284038,78755.26959688439,3937.7634798442195
1.0,559.0,680.0,5235.3132,1.697022522506586e-10,0.9999999998302977,0.04909848507001847,0.05366726296958855,0.004568777899570081,70628.51626537375,84536.02262592393,4226.801131296196
1.0,573.0,670.0,2595.6008,1.3316370228722008e-10,0.9999999998668363,0.04937195195011604,0.05235602094240838,0.002984068992292338,35021.99501238388,42244.02825713177,2112.201412856589
1.0,575.0,677.0,3760.7682000000004,1.4043566309851485e-10,0.9999999998595643,0.04918020651664373,0.052173913043478265,0.002993706526834533,50738.691191630896,60870.528376373746,3043.5264188186875
1.0,536.0,674.0,5169.0132,1.9737322887181108e-10,0.9999999998026268,0.049262200453338734,0.055970149253731345,0.006707948800392612,69734.2096132274,83853.67738366468,4192.683869183234
1.0,610.0,688.0,3760.7682000000004,1.0448086840142423e-10,0.9999999998955191,0.04888188312888779,0.04918032786885246,0.0002984447399646678,50738.691191630896,60357.249224791725,3017.8624612395865
1.0,614.0,675.0,4009.3932000000004,8.065059731166002e-11,0.9999999999193494,0.04923483878469076,0.048859934853420196,-0.0003749039312705635,54092.34113717974,64994.35064718048,3249.717532359024
1.0,616.0,698.0,2553.6108,1.0994782861928343e-10,0.9999999998900522,0.048613803463434566,0.048701298701298704,8.749523786413804e-05,34455.600799357846,40675.55746803793,2033.7778734018966
1.0,541.0,690.0,2595.6008,2.1441382003217768e-10,0.9999999997855862,0.04882803092003228,0.05545286506469501,0.006624834144662729,35021.99501238388,41597.356492078194,2079.86782460391
1.0,551.0,680.0,2553.6108,1.8242141130997425e-10,0.9999999998175786,0.049098485069394,0.0544464609800363,0.0053479759106422955,34455.600799357846,41240.27520931191,2062.0137604655956
1.0,588.0,657.0,2553.6108,9.244449650225306e-11,0.9999999999075555,0.049732046314892135,0.05102040816326531,0.001288361848373172,34455.600799357846,41985.090152864424,2099.254507643221
1.0,512.0,658.0,1238.1415,2.1171842057299273e-10,0.9999999997882816,0.04970416036088223,0.05859375,0.008889589639117769,16711.514137452665,20347.458637115717,1017.3729318557859
1.0,511.0,663.0,1238.1415,2.2144774902699282e-10,0.9999999997785523,0.04956519839808762,0.05870841487279843,0.009143216474710808,16711.514137452665,20267.945694254573,1013.3972847127287
1.0,580.0,669.0,2595.6008,1.2123080317394397e-10,0.9999999998787692,0.049399466277905195,0.05172413793103448,0.002324671653129287,35021.99501238388,42276.890049349524,2113.844502467476
1.0,489.0,641.0,1238.1415,2.231357321136329e-10,0.9999999997768643,0.050182515487993615,0.06134969325153375,0.011167177763540134,16711.514137452665,20622.532287360624,1031.1266143680311
1.0,528.0,658.0,3810.4932,1.853635023252309e-10,0.9999999998146365,0.049704160362192135,0.05681818181818182,0.007114021455989689,51409.421180740654,62594.63162330577,3129.731581165289
1.0,513.0,644.0,2553.6108,1.878577293723538e-10,0.9999999998121423,0.05009743196182128,0.05847953216374269,0.008382100201921407,34455.600799357846,42418.095690780254,2120.904784539013
1.0,520.0,639.0,5054.0932,1.6878254349705912e-10,0.9999999998312175,0.05023939858307105,0.057692307692307696,0.007452909109236648,68184.07808284038,84275.32536018765,4213.766268009383
1.0,546.0,651.0,3810.4932,1.46201939443813e-10,0.9999999998537981,0.04990002131390603,0.054945054945054944,0.005045033631148915,51409.421180740654,62940.3202560551,3147.016012802755
1.0,534.0,640.0,2553.6108,1.482653999573813e-10,0.9999999998517346,0.05021094092746754,0.056179775280898875,0.005968834353431332,34455.600799357846,42553.130771811484,2127.656538590574
1.0,544.0,642.0,1238.1415,1.3585665925575086e-10,0.9999999998641433,0.05015412222288208,0.05514705882352941,0.004992936600647327,16711.514137452665,20606.145787409667,1030.3072893704834
1.0,281.0,489.0,1270.7058,3.451223751227417e-10,0.9999999996548776,0.05490730524075687,0.10676156583629892,0.05185426059554205,17150.76708032581,24074.578762166213,1203.7289381083108
1.0,575.0,749.0,10727.5168,2.518509845117478e-10,0.999999999748149,0.04729109097057757,0.052173913043478265,0.004882822072900694,144711.68692030857,164454.68626197753,8222.734313098877
1.0,306.0,509.0,2509.4992,3.319999830608822e-10,0.999999999668,0.054235413314533,0.09803921568627451,0.04380380237174151,33860.58877346314,46685.59988716532,2334.2799943582663
1.0,588.0,658.0,5235.3132,9.385070498524328e-11,0.9999999999061493,0.0497041603667406,0.05102040816326531,0.0013162477965247069,70628.51626537375,85995.24873212403,4299.762436606202
1.0,664.0,748.0,2748.8864,1.1119061227304883e-10,0.9999999998888094,0.04731633431438688,0.045180722891566265,-0.0021356114228206144,37089.63199214626,42180.65653903824,2109.032826951912
1.0,670.0,751.0,2762.1464,1.0681544537760601e-10,0.9999999998931846,0.04724068502115163,0.04477611940298507,-0.0024645656181665546,37268.49332257553,42291.08777862503,2114.5543889312517
1.0,654.0,737.0,4139.8716,1.1011658251902645e-10,0.9999999998898834,0.04759580016872165,0.045871559633027525,-0.0017242405356941229,55852.33662860377,64035.00120199755,3201.7500600998774
1.0,561.0,732.0,5346.1226,2.481872485304848e-10,0.9999999997518128,0.047723924350912925,0.053475935828877004,0.005752011477964079,72123.2007833277,82996.2306245337,4149.811531226685
1.0,586.0,748.0,5346.1226,2.3169954843638152e-10,0.9999999997683005,0.04731633430868472,0.051194539249146756,0.003878204940462038,72123.2007833277,82023.02891483794,4101.151445741897
1.0,684.0,753.0,5529.9504,8.989764488376295e-11,0.9999999999101024,0.04719038640322649,0.043859649122807015,-0.0033307372804194726,74602.81502751217,84533.24425199977,4226.662212599988
1.0,661.0,732.0,5802.6644,9.324296890156347e-11,0.999999999906757,0.04772392435830749,0.0453857791225416,-0.002338145235765886,78281.39639000752,90082.81339769383,4504.140669884691
1.0,656.0,715.0,2762.1464,7.696421278069465e-11,0.9999999999230358,0.048164753970707824,0.04573170731707317,-0.0024330466536346546,37268.49332257553,43434.51413879662,2171.725706939831
1.0,679.0,719.0,2762.1464,5.117839485535569e-11,0.9999999999488216,0.048060298272256684,0.04418262150220913,-0.003877676770047557,37268.49332257553,43304.42260076383,2165.2211300381914
1.0,674.0,718.0,5586.0844,5.652722734339477e-11,0.9999999999434728,0.04808636969860375,0.04451038575667656,-0.003575983941927187,75359.99465966276,87630.76205867776,4381.538102933889
1.0,685.0,727.0,4308.9366,5.372124967095715e-11,0.9999999999462788,0.047852740211567955,0.0437956204379562,-0.004057119773611756,58132.81859157698,67145.67290534201,3357.283645267101
1.0,664.0,715.0,5471.1644,6.601674762407583e-11,0.9999999999339833,0.0481647539712352,0.045180722891566265,-0.002984031079668936,73809.86312927573,86021.60318760533,4301.080159380267
1.0,674.0,716.0,6956.362,5.388445245557705e-11,0.9999999999461155,0.048138597502419535,0.04451038575667656,-0.0036282117457429736,93843.37886731203,109287.55833646416,5464.377916823209
1.0,677.0,722.0,2704.6864,5.7803095643294e-11,0.9999999999421969,0.04798225334127356,0.044313146233382575,-0.0036691071078909857,36493.42755738202,42308.78885999409,2115.4394429997046
1.0,529.0,705.0,10639.1168,2.5919999480095157e-10,0.9999999997408,0.048427890551488266,0.05671077504725898,0.008282884495770713,143519.2780507801,168530.05432771434,8426.502716385718
1.0,575.0,730.0,10634.52,2.2144019951042537e-10,0.9999999997785598,0.04777536738008421,0.052173913043478265,0.004398545663394052,143457.27278956462,165329.57038422787,8266.478519211394
1.0,656.0,712.0,2762.1464,7.290124059977643e-11,0.9999999999270988,0.048243394205333634,0.04573170731707317,-0.0025116868882604643,37268.49332257553,43532.59689836426,2176.629844918213
1.0,688.0,723.0,5674.4844,4.451994328746878e-11,0.9999999999554801,0.04795629466204187,0.0436046511627907,-0.0043516434992511704,76552.40352919124,88685.0525989943,4434.252629949715
1.0,668.0,706.0,5471.1644,4.870037706439234e-11,0.9999999999512996,0.048401447590834125,0.04491017964071856,-0.003491267950115562,73809.86312927573,86607.00271494966,4330.350135747483
1.0,665.0,717.0,2804.1364,6.733835711258962e-11,0.9999999999326616,0.048112469426145735,0.04511278195488722,-0.0029996874712585123,37834.887535601556,44028.48414013761,2201.424207006881
1.0,666.0,713.0,10425.155999999999,6.063949342660635e-11,0.9999999999393605,0.04821715227694817,0.04504504504504504,-0.003172107231903129,140633.2061542709,164147.33505609306,8207.366752804654
1.0,664.0,719.0,2762.1464,7.138889479563204e-11,0.9999999999286111,0.048060298271285315,0.045180722891566265,-0.00287957537971905,37268.49332257553,43304.42259273166,2165.221129636583
1.0,547.0,714.0,5332.8626,2.4287527544686327e-10,0.9999999997571247,0.04819093887219242,0.054844606946983544,0.006653668074791126,71944.33945289844,83910.45025328496,4195.522512664248
1.0,685.0,729.0,7228.4130000000005,5.635558686378772e-11,0.9999999999436444,0.04780113051331882,0.0437956204379562,-0.004005510075362623,97513.01716328593,112463.9197045466,5623.19598522733
1.0,673.0,704.0,2762.1464,3.948552596000354e-11,0.9999999999605145,0.048454362441736135,0.04457652303120356,-0.003877839410532574,37268.49332257553,43796.32971451231,2189.8164857256156
1.0,660.0,700.0,1342.4093,5.1447290871919904e-11,0.9999999999485527,0.04856053999740103,0.045454545454545456,-0.003105994542855574,18117.960399061507,21356.138222249057,1067.806911112453
1.0,666.0,709.0,2704.6864,5.53272982983799e-11,0.9999999999446727,0.04832229165776031,0.04504504504504504,-0.003277246612715265,36493.42755738202,42723.73546468798,2136.1867732343994
1.0,312.0,679.0,1660.4614,6.795386475744181e-10,0.9999999993204614,0.04912569533345244,0.09615384615384615,0.0470281508203937,22408.097786076873,26841.193242138987,1342.0596621069494
1.0,310.0,691.0,1717.9214,7.135467772201309e-10,0.9999999992864532,0.04880114926536606,0.0967741935483871,0.04797304428302104,23183.163551270383,27514.730617211095,1375.736530860555
1.0,320.0,690.0,1759.9114,6.839206978526136e-10,0.9999999993160793,0.048828030897107084,0.09375,0.044921969102892916,23749.55776429641,28208.524836419547,1410.4262418209773
1.0,317.0,690.0,1660.4614,6.920217732186984e-10,0.9999999993079782,0.048828030896711574,0.0946372239747634,0.04580919307805183,22408.097786076873,26615.206445256656,1330.760322262833
1.0,297.0,674.0,1660.4614,7.085640962856132e-10,0.9999999992914359,0.04926220042815642,0.10101010101010101,0.05174790058194459,22408.097786076873,26945.18806589544,1347.259403294772
1.0,293.0,680.0,3581.6144,7.343079477806214e-10,0.999999999265692,0.04909848504229725,0.10238907849829351,0.05329059345599626,48322.12354310452,57837.26349543617,2891.8631747718086
1.0,516.0,680.0,5388.1126,2.405744492506301e-10,0.9999999997594256,0.04909848506653871,0.05813953488372093,0.00904104981718222,72689.59499635374,87002.94963001908,4350.147481500954
1.0,341.0,682.0,2573.5341,6.107363503815577e-10,0.9999999993892636,0.0490441548005919,0.08797653958944282,0.03893238478885092,34724.34197164605,41497.91919791873,2074.895959895937
1.0,324.0,672.0,3497.6344,6.316043243970171e-10,0.9999999993683957,0.0493170151177766,0.09259259259259259,0.04327557747481599,47189.33511705246,56832.09550507852,2841.604775253926
1.0,513.0,673.0,10639.1168,2.342814831024498e-10,0.9999999997657185,0.04928959255467172,0.05847953216374269,0.009189939609070968,143519.2780507801,172712.24608240518,8635.612304120259
1.0,545.0,699.0,5288.6626,2.2209012406904094e-10,0.9999999997779099,0.04858715712608913,0.05504587155963303,0.0064587144335438995,71348.13501813418,84163.93867973288,4208.196933986644
1.0,444.0,650.0,1836.4107,3.1976354897267356e-10,0.9999999996802365,0.0499281275195345,0.06756756756756757,0.01763944004803307,24781.440613082832,30363.76036122806,1518.1880180614032
1.0,342.0,677.0,2787.3846,5.970526295584477e-10,0.9999999994029474,0.04918020649418726,0.08771929824561403,0.03853909175142677,37608.926054825904,45118.92475634467,2255.9462378172334
1.0,529.0,691.0,5288.6626,2.3623725198262946e-10,0.9999999997637627,0.04880114928865937,0.05671077504725898,0.00790962575859961,71348.13501813418,84678.89726598791,4233.944863299395
1.0,517.0,674.0,10639.1168,2.2907964414287108e-10,0.9999999997709204,0.0492622004517769,0.058027079303675046,0.008764878851898146,143519.2780507801,172578.41313547673,8628.920656773837
1.0,534.0,687.0,5288.6626,2.2131740884390183e-10,0.9999999997786826,0.04890885379449932,0.056179775280898875,0.007270921486399552,71348.13501813418,84938.74691627696,4246.937345813848
1.0,512.0,679.0,2634.3974,2.458426795470814e-10,0.9999999997541573,0.04912569535475796,0.05859375,0.009468054645242037,35545.31412943759,42577.40477403756,2128.870238701878
1.0,477.0,653.0,8184.9009,2.6403590425161383e-10,0.9999999997359641,0.049843903704255794,0.06289308176100629,0.013049178056750495,110414.87978270523,134967.46898710087,6748.373449355044
1.0,346.0,664.0,3586.0344,5.586124895984312e-10,0.9999999994413875,0.04953749917855788,0.08670520231213873,0.037167703133580844,48381.74398658094,58632.19564988043,2931.6097824940216
1.0,338.0,665.0,1658.163,5.804245972740318e-10,0.9999999994195754,0.04950983091642162,0.08875739644970414,0.03924756553328252,22377.09515546913,27096.88207428727,1354.8441037143637
1.0,357.0,652.0,1660.4614,5.068843123012812e-10,0.9999999994931157,0.0498719467076778,0.08403361344537816,0.03416166673770036,22408.097786076873,27412.504864571743,1370.6252432285874
1.0,504.0,657.0,5346.1226,2.236031360070001e-10,0.9999999997763969,0.049732046308369325,0.05952380952380952,0.009791763215440195,72123.2007833277,87884.08888312672,4394.204444156337
1.0,473.0,651.0,2634.3974,2.6781155071375906e-10,0.9999999997321884,0.049900021307837716,0.06342494714587738,0.013524925838039659,35545.31412943759,43517.96617939955,2175.8983089699773
1.0,475.0,652.0,8015.8359,2.6592106294742734e-10,0.9999999997340789,0.04987194671969508,0.06315789473684211,0.013285948017147026,108134.39781973202,132284.08506037432,6614.204253018716
1.0,381.0,664.0,1660.4614,4.769153960637595e-10,0.9999999995230846,0.04953749918260483,0.07874015748031496,0.029202658297710127,22408.097786076873,27155.614213228313,1357.7807106614157
1.0,359.0,648.0,820.2968,4.939189057751037e-10,0.9999999995060811,0.04998443503157312,0.08356545961002786,0.033581024578454736,11075.295513408933,13591.60313754302,679.580156877151
1.0,353.0,645.0,1660.4614,5.014961779181704e-10,0.9999999994985038,0.05006913484838756,0.08498583569405099,0.03491670084566343,22408.097786076873,27564.6147395855,1378.2307369792752
1.0,475.0,648.0,1874.5331999999999,2.591560299691764e-10,0.999999999740844,0.04998443504330763,0.06315789473684211,0.013173459693534478,25295.66693806699,31042.843645268917,1552.1421822634459
1.0,594.0,664.0,5252.9932,9.368417153154951e-11,0.9999999999063158,0.04953749920158915,0.050505050505050504,0.0009675513034613573,70866.99803927945,85881.3133043662,4294.06566521831
1.0,552.0,621.0,5295.0276,9.344147677836645e-11,0.9999999999065585,0.050757209281534876,0.05434782608695652,0.003590616805421644,71433.99115449787,89576.45265500124,4478.822632750062
1.0,535.0,615.0,4040.9187,1.097728574706025e-10,0.9999999998902271,0.05093219302516143,0.056074766355140186,0.005142573329978757,54517.581926957115,68696.76876329663,3434.8384381648316
1.0,522.0,610.0,2553.6108,1.2194845133706167e-10,0.9999999998780515,0.05107893709963991,0.05747126436781609,0.006392327268176179,34455.600799357846,43593.9685911491,2179.6984295574553
1.0,537.0,628.0,1238.1415,1.257915993591041e-10,0.9999999998742084,0.0505545751555052,0.055865921787709494,0.00531134663220429,16711.514137452665,20837.95344430701,1041.8976722153507
1.0,547.0,612.0,2595.6008,8.79003536624623e-11,0.9999999999120996,0.051020138117593664,0.054844606946983544,0.0038244688293898807,35021.99501238388,44238.44542637924,2211.9222713189624
1.0,555.0,633.0,2595.6008,1.0622258628245618e-10,0.9999999998937774,0.0504108242437078,0.05405405405405406,0.00364322981034626,35021.99501238388,43494.94576511478,2174.747288255739
1.0,551.0,612.0,2586.7608,8.215339519779263e-11,0.9999999999178466,0.05102013811788694,0.0544464609800363,0.0034263228621493544,34902.75412543103,44087.82489826504,2204.391244913252
1.0,544.0,627.0,2553.6108,1.1382272901983015e-10,0.9999999998861773,0.050583423775225345,0.05514705882352941,0.0045636350483040655,34455.600799357846,42997.99446558306,2149.899723279153
1.0,544.0,634.0,2553.6108,1.2404877125504754e-10,0.9999999998759512,0.0503821721051702,0.05514705882352941,0.004764886718359208,34455.600799357846,42757.303143860576,2137.865157193029
1.0,552.0,621.0,2595.6008,9.344147677836645e-11,0.9999999999065585,0.050757209281534876,0.05434782608695652,0.003590616805421644,35021.99501238388,43916.712861884705,2195.8356430942354
1.0,545.0,634.0,5024.4792,1.225439749674706e-10,0.999999999877456,0.0503821721052461,0.05504587155963303,0.004663699454386931,67784.62111154833,84116.58848376077,4205.8294241880385
1.0,550.0,622.0,2553.6108,9.777512133268829e-11,0.9999999999022249,0.050728162152719865,0.05454545454545454,0.003817292392734678,34455.600799357846,43171.58261364369,2158.5791306821843
1.0,527.0,616.0,5108.2824,1.2323186915352835e-10,0.9999999998767681,0.05090294533039166,0.05692599620493359,0.006023050874541934,68915.02471986134,86768.30851133406,4338.415425566704
1.0,555.0,619.0,2553.6108,8.627942804650957e-11,0.9999999999137206,0.050815403448451826,0.05405405405405406,0.0032386506056022307,34455.600799357846,43276.40990147555,2163.8204950737777
1.0,569.0,602.0,2553.6108,4.332090242087361e-11,0.9999999999566791,0.05131549459218946,0.05272407732864674,0.0014085827364572825,34455.600799357846,43880.1811828455,2194.0090591422754
1.0,353.0,640.0,820.2968,4.910649664680022e-10,0.999999999508935,0.050210940910255165,0.08498583569405099,0.03477489478379583,11075.295513408933,13678.13898894565,683.9069494472825
1.0,380.0,667.0,820.2968,4.852958035428401e-10,0.9999999995147042,0.04945458701715148,0.07894736842105263,0.029492781403901144,11075.295513408933,13390.403893544813,669.5201946772407
1.0,358.0,644.0,1660.4614,4.879114889888569e-10,0.9999999995120885,0.05009743194678929,0.08379888268156425,0.033701450734774964,22408.097786076873,27586.482638214493,1379.3241319107246
1.0,476.0,652.0,10639.1168,2.6413116138712667e-10,0.9999999997358688,0.049871946719784385,0.06302521008403361,0.013153263364249226,143519.2780507801,175571.48112536894,8778.574056268448
1.0,480.0,654.0,5346.1226,2.6037594302863454e-10,0.9999999997396241,0.04981589220838008,0.0625,0.012684107791619922,72123.2007833277,88091.60636412339,4404.58031820617
1.0,470.0,629.0,10697.9028,2.361766338054849e-10,0.9999999997638234,0.05052575941780876,0.06382978723404255,0.013304027816233785,144312.22994901653,179801.60767055684,8990.080383527842
1.0,350.0,621.0,1717.9214,4.5873305154486843e-10,0.999999999541267,0.0507572092629936,0.08571428571428572,0.03495707645129212,23183.163551270383,29071.111819483718,1453.555590974186
