Customer ID,Recency,Frequency,Monetary,Cluster,Labels
25696,122,1.0,142.44570000000002,2,Current Customer
25697,358,1.0,228.63569999999999,0,Lost/Needed Attention Customers
25698,145,1.0,228.63569999999999,2,Current Customer
25699,236,1.0,159.0207,0,Lost/Needed Attention Customers
25700,45,1.0,2804.1364,2,Current Customer
25701,351,1.0,2654.0332,0,Lost/Needed Attention Customers
25702,305,1.0,5346.1226,0,Lost/Needed Attention Customers
25703,336,1.0,2687.1832,0,Lost/Needed Attention Customers
25704,118,2.0,1369.1925999999999,1,Top/Best Customers
25705,63,2.0,2043.2093999999997,1,Top/Best Customers
25706,86,2.0,1369.1925999999999,1,Top/Best Customers
25707,91,2.0,3260.7868,1,Top/Best Customers
25708,63,2.0,2608.9143,1,Top/Best Customers
25709,68,2.0,3464.1067999999996,1,Top/Best Customers
25710,61,2.0,1369.1925999999999,1,Top/Best Customers
25711,62,2.0,2043.2093999999997,1,Top/Best Customers
25712,61,2.0,3260.7868,1,Top/Best Customers
25713,81,2.0,3375.7068,1,Top/Best Customers
25714,62,2.0,3464.1067999999996,1,Top/Best Customers
25715,63,2.0,2043.2093999999997,1,Top/Best Customers
25716,72,2.0,2106.2165999999997,1,Top/Best Customers
25717,87,2.0,2043.2093999999997,1,Top/Best Customers
25718,78,2.0,2043.2093999999997,1,Top/Best Customers
25719,349,1.0,200.4582,0,Lost/Needed Attention Customers
25720,302,1.0,10754.0368,0,Lost/Needed Attention Customers
25721,311,1.0,1935.8606999999997,0,Lost/Needed Attention Customers
25722,384,1.0,1717.9214,0,Lost/Needed Attention Customers
25723,387,1.0,1717.9214,0,Lost/Needed Attention Customers
25724,296,1.0,13492.216,0,Lost/Needed Attention Customers
25725,298,1.0,5346.1226,0,Lost/Needed Attention Customers
25726,329,1.0,4398.6071999999995,0,Lost/Needed Attention Customers
25727,314,1.0,596.689,0,Lost/Needed Attention Customers
25728,326,1.0,1270.7058,0,Lost/Needed Attention Customers
25729,253,1.0,10754.0368,0,Lost/Needed Attention Customers
25730,268,1.0,8184.9009,0,Lost/Needed Attention Customers
25731,309,1.0,1213.2458,0,Lost/Needed Attention Customers
25732,327,1.0,3530.199,0,Lost/Needed Attention Customers
25733,181,1.0,340.1632,0,Lost/Needed Attention Customers
25734,219,1.0,2634.3974,0,Lost/Needed Attention Customers
25735,240,1.0,10639.1168,0,Lost/Needed Attention Customers
25736,238,1.0,10842.4368,0,Lost/Needed Attention Customers
25737,140,1.0,7801.1232,2,Current Customer
25738,218,1.0,7949.5359,0,Lost/Needed Attention Customers
25739,315,1.0,596.689,0,Lost/Needed Attention Customers
25740,227,1.0,59.659,0,Lost/Needed Attention Customers
25741,330,1.0,2509.4992,0,Lost/Needed Attention Customers
25742,183,1.0,13602.716,0,Lost/Needed Attention Customers
25743,350,1.0,2606.6841,0,Lost/Needed Attention Customers
25744,185,1.0,13416.3025,0,Lost/Needed Attention Customers
25745,184,1.0,10930.8368,0,Lost/Needed Attention Customers
25746,309,1.0,1240.8708,0,Lost/Needed Attention Customers
25747,320,1.0,596.689,0,Lost/Needed Attention Customers
25748,322,1.0,596.689,0,Lost/Needed Attention Customers
25749,362,1.0,820.2968,0,Lost/Needed Attention Customers
25750,248,1.0,1836.4107,0,Lost/Needed Attention Customers
25751,110,1.0,5834.3007,2,Current Customer
25752,358,1.0,2507.2340999999997,0,Lost/Needed Attention Customers
25753,79,1.0,4.409,2,Current Customer
25754,143,1.0,52.5538,2,Current Customer
25755,152,1.0,13.8788,2,Current Customer
25756,191,1.0,11021.4468,0,Lost/Needed Attention Customers
25757,297,1.0,2780.0476,0,Lost/Needed Attention Customers
25758,201,1.0,8048.9859,0,Lost/Needed Attention Customers
25759,340,1.0,820.2968,0,Lost/Needed Attention Customers
25760,300,1.0,2509.4992,0,Lost/Needed Attention Customers
25761,301,1.0,2488.2832,0,Lost/Needed Attention Customers
25762,146,1.0,14397.130924999998,2,Current Customer
25763,9,1.0,128.8872,2,Current Customer
25764,228,1.0,237.2877,0,Lost/Needed Attention Customers
25765,235,1.0,5388.1126,0,Lost/Needed Attention Customers
25766,70,1.0,36.023,2,Current Customer
25767,224,1.0,10842.4368,0,Lost/Needed Attention Customers
25768,285,1.0,250.1832,0,Lost/Needed Attention Customers
25769,371,1.0,11115.9908,0,Lost/Needed Attention Customers
25770,35,1.0,2535.964,2,Current Customer
25771,107,1.0,56.3108,2,Current Customer
25772,176,1.0,166.8108,0,Lost/Needed Attention Customers
25773,159,1.0,200.4582,0,Lost/Needed Attention Customers
25774,146,1.0,11214.9544,2,Current Customer
25775,126,1.0,5417.373,2,Current Customer
25776,103,1.0,13893.2205,2,Current Customer
25777,54,1.0,7657.5507,2,Current Customer
25778,92,1.0,2699.9018,2,Current Customer
25779,390,1.0,8221.001100000001,0,Lost/Needed Attention Customers
25780,371,1.0,8221.001100000001,0,Lost/Needed Attention Customers
25781,186,1.0,88.3558,0,Lost/Needed Attention Customers
25782,245,1.0,130.3458,0,Lost/Needed Attention Customers
25783,335,1.0,5.514,0,Lost/Needed Attention Customers
25784,146,1.0,5.514,2,Current Customer
25785,16,1.0,5.514,2,Current Customer
25786,42,1.0,5149.2558,2,Current Customer
25787,204,1.0,92.0577,0,Lost/Needed Attention Customers
25788,345,1.0,200.4582,0,Lost/Needed Attention Customers
25789,49,1.0,56.3108,2,Current Customer
25790,23,1.0,307.0132,2,Current Customer
25791,62,1.0,200.4582,2,Current Customer
25792,50,1.0,166.8108,2,Current Customer
25793,393,1.0,8221.001100000001,0,Lost/Needed Attention Customers
25794,86,1.0,52.5538,2,Current Customer
25795,385,1.0,10971.4568,0,Lost/Needed Attention Customers
25796,114,1.0,5471.8496,2,Current Customer
25797,110,1.0,23.7465,2,Current Customer
25798,108,1.0,5419.6714,2,Current Customer
25799,363,1.0,30.8958,0,Lost/Needed Attention Customers
25800,260,1.0,88.3558,0,Lost/Needed Attention Customers
25801,362,1.0,5.514,0,Lost/Needed Attention Customers
25802,2,1.0,200.4582,2,Current Customer
25803,351,1.0,67.3608,0,Lost/Needed Attention Customers
25804,329,1.0,5.514,0,Lost/Needed Attention Customers
25805,64,1.0,13819.738,2,Current Customer
25806,150,1.0,52.5538,2,Current Customer
25807,30,1.0,294.9687,2,Current Customer
25808,131,1.0,344.5832,2,Current Customer
25809,154,1.0,23.7465,2,Current Customer
25810,230,1.0,505.9132,0,Lost/Needed Attention Customers
25811,364,1.0,382.1092,0,Lost/Needed Attention Customers
25812,59,1.0,377.8107,2,Current Customer
25813,309,1.0,59.6038,0,Lost/Needed Attention Customers
25814,149,1.0,205.3974,2,Current Customer
25815,348,1.0,88.3558,0,Lost/Needed Attention Customers
25816,182,1.0,16.0888,0,Lost/Needed Attention Customers
25817,2,1.0,16.0888,2,Current Customer
25818,280,1.0,119.20739999999999,0,Lost/Needed Attention Customers
25819,168,2.0,3368.1044,1,Top/Best Customers
25820,351,1.0,162.3357,0,Lost/Needed Attention Customers
25821,157,2.0,4684.1043,1,Top/Best Customers
25822,166,2.0,2010.6451,1,Top/Best Customers
25823,169,2.0,6025.496800000001,1,Top/Best Customers
25824,118,1.0,88.3558,2,Current Customer
25825,185,1.0,5.514,0,Lost/Needed Attention Customers
25826,134,2.0,3326.1144000000004,1,Top/Best Customers
25827,127,2.0,3368.1044,1,Top/Best Customers
25828,122,2.0,3368.1044,1,Top/Best Customers
25829,151,2.0,4733.829299999999,1,Top/Best Customers
25830,129,2.0,4533.2718,1,Top/Best Customers
25831,137,2.0,4695.706800000001,1,Top/Best Customers
25832,124,2.0,5863.2828,1,Top/Best Customers
25833,124,1.0,80.864,2,Current Customer
25834,128,1.0,60.2888,2,Current Customer
25835,346,1.0,60.2888,0,Lost/Needed Attention Customers
25836,111,1.0,77.107,2,Current Customer
25837,235,1.0,27.614,0,Lost/Needed Attention Customers
25838,29,1.0,215.3757,2,Current Customer
25839,357,1.0,715.6422,0,Lost/Needed Attention Customers
25840,198,1.0,2762.1464,0,Lost/Needed Attention Customers
25841,154,1.0,215.3757,2,Current Customer
25842,272,1.0,60.2888,0,Lost/Needed Attention Customers
25843,219,1.0,60.2888,0,Lost/Needed Attention Customers
25844,354,1.0,27.614,0,Lost/Needed Attention Customers
25845,35,1.0,30.8958,2,Current Customer
25846,134,1.0,215.3757,2,Current Customer
25847,128,1.0,27.614,2,Current Customer
25848,295,1.0,60.2888,0,Lost/Needed Attention Customers
25849,356,1.0,116.7876,0,Lost/Needed Attention Customers
25850,248,1.0,213.71820000000002,0,Lost/Needed Attention Customers
25851,55,1.0,27.614,2,Current Customer
25852,248,1.0,66.2558,0,Lost/Needed Attention Customers
25853,34,1.0,60.2888,2,Current Customer
25854,240,1.0,60.2888,0,Lost/Needed Attention Customers
25855,337,1.0,177.7724,0,Lost/Needed Attention Customers
25856,43,1.0,1658.163,2,Current Customer
25857,530,1.0,3756.989,0,Lost/Needed Attention Customers
25858,1,1.0,106.9752,2,Current Customer
25859,228,1.0,215.3757,0,Lost/Needed Attention Customers
25860,124,1.0,60.2888,2,Current Customer
25861,530,1.0,3756.989,0,Lost/Needed Attention Customers
25862,156,1.0,215.3757,0,Lost/Needed Attention Customers
25863,186,2.0,9198.5394,1,Top/Best Customers
25864,530,1.0,2699.9018,0,Lost/Needed Attention Customers
25865,204,2.0,6533.5004,1,Top/Best Customers
25866,175,2.0,7802.935600000001,1,Top/Best Customers
25867,213,2.0,6391.386399999999,1,Top/Best Customers
25868,237,2.0,11706.5249,1,Top/Best Customers
25869,162,1.0,265.1007,0,Lost/Needed Attention Customers
25870,238,1.0,125.7381,0,Lost/Needed Attention Customers
25871,144,1.0,215.3757,2,Current Customer
25872,218,2.0,9103.1116,1,Top/Best Customers
25873,86,1.0,88.3558,2,Current Customer
25874,84,1.0,77.107,2,Current Customer
25875,530,1.0,2699.9018,0,Lost/Needed Attention Customers
25876,163,2.0,9272.3976,1,Top/Best Customers
25877,4,1.0,265.1007,2,Current Customer
25878,164,2.0,6519.1354,1,Top/Best Customers
25879,164,2.0,7930.0106,1,Top/Best Customers
25880,127,1.0,106.9752,2,Current Customer
25881,24,1.0,27.614,2,Current Customer
25882,244,1.0,215.3757,0,Lost/Needed Attention Customers
25883,530,1.0,2699.9018,0,Lost/Needed Attention Customers
25884,232,1.0,88.3558,0,Lost/Needed Attention Customers
25885,157,1.0,132.5558,0,Lost/Needed Attention Customers
25886,165,2.0,9385.063400000001,1,Top/Best Customers
25887,161,2.0,9385.063400000001,1,Top/Best Customers
25888,181,2.0,7869.2356,1,Top/Best Customers
25889,163,2.0,9286.939400000001,1,Top/Best Customers
25890,347,1.0,27.614,0,Lost/Needed Attention Customers
25891,230,2.0,6363.761399999999,1,Top/Best Customers
25892,530,1.0,2699.9018,0,Lost/Needed Attention Customers
25893,277,1.0,27.614,0,Lost/Needed Attention Customers
25894,186,1.0,109.3508,0,Lost/Needed Attention Customers
25895,172,2.0,6519.1354,1,Top/Best Customers
25896,217,1.0,537.3396,0,Lost/Needed Attention Customers
25897,109,1.0,36.023,2,Current Customer
25898,205,1.0,128.8872,0,Lost/Needed Attention Customers
25899,323,1.0,237.2877,0,Lost/Needed Attention Customers
25900,255,1.0,91.914,0,Lost/Needed Attention Customers
25901,237,2.0,9045.6516,1,Top/Best Customers
25902,340,1.0,215.3757,0,Lost/Needed Attention Customers
25903,237,2.0,11678.8999,1,Top/Best Customers
25904,57,1.0,395.4132,2,Current Customer
25905,145,2.0,6434.0504,1,Top/Best Customers
25906,76,1.0,13.8788,2,Current Customer
25907,14,1.0,13.8788,2,Current Customer
25908,2,1.0,60.2888,2,Current Customer
25909,141,2.0,9403.8484,1,Top/Best Customers
25910,143,2.0,6461.6754,1,Top/Best Customers
25911,530,1.0,2410.6266,0,Lost/Needed Attention Customers
25912,215,1.0,210.4032,0,Lost/Needed Attention Customers
25913,75,1.0,13.8788,2,Current Customer
25914,154,1.0,125.7381,2,Current Customer
25915,93,1.0,142.44570000000002,2,Current Customer
25916,134,2.0,6519.1354,1,Top/Best Customers
25917,132,2.0,8065.9256000000005,1,Top/Best Customers
25918,84,2.0,2013.3743999999997,1,Top/Best Customers
25919,61,2.0,1985.7493999999997,1,Top/Best Customers
25920,179,2.0,2010.6451,1,Top/Best Customers
25921,89,2.0,2608.9143,1,Top/Best Customers
25922,76,2.0,2043.2093999999997,1,Top/Best Customers
25923,360,1.0,13.8788,0,Lost/Needed Attention Customers
25924,188,2.0,9103.1116,1,Top/Best Customers
25925,274,1.0,30.8958,0,Lost/Needed Attention Customers
25926,72,2.0,3464.1067999999996,1,Top/Best Customers
25927,74,2.0,3307.0200000000004,1,Top/Best Customers
25928,85,2.0,4181.1526,1,Top/Best Customers
25929,293,1.0,60.2888,0,Lost/Needed Attention Customers
25930,237,1.0,66.2558,0,Lost/Needed Attention Customers
25931,188,1.0,60.2888,0,Lost/Needed Attention Customers
25932,7,1.0,109.3508,2,Current Customer
25933,153,1.0,109.3508,2,Current Customer
25934,29,1.0,215.3757,2,Current Customer
25935,61,2.0,2618.7267,1,Top/Best Customers
25936,63,2.0,1985.7493999999997,1,Top/Best Customers
25937,83,2.0,3426.5368,1,Top/Best Customers
25938,87,2.0,3464.1067999999996,1,Top/Best Customers
25939,82,2.0,2647.0368,1,Top/Best Customers
25940,67,2.0,3329.2968,1,Top/Best Customers
25941,64,2.0,3231.1728000000003,1,Top/Best Customers
25942,131,2.0,6434.0504,1,Top/Best Customers
25943,200,2.0,14397.130924999998,1,Top/Best Customers
25944,84,2.0,2043.2093999999997,1,Top/Best Customers
25945,87,2.0,1985.7493999999997,1,Top/Best Customers
25946,176,2.0,3368.1044,1,Top/Best Customers
25947,165,2.0,3326.1144000000004,1,Top/Best Customers
25948,167,2.0,2010.6451,1,Top/Best Customers
25949,127,2.0,4695.706800000001,1,Top/Best Customers
25950,41,1.0,239.7852,2,Current Customer
25951,123,2.0,9600.538400000001,1,Top/Best Customers
25952,140,2.0,6434.0504,1,Top/Best Customers
25953,306,1.0,132.5558,0,Lost/Needed Attention Customers
25954,246,1.0,60.2888,0,Lost/Needed Attention Customers
25955,144,2.0,6533.5004,1,Top/Best Customers
25956,185,1.0,27.614,0,Lost/Needed Attention Customers
25957,228,1.0,395.4132,0,Lost/Needed Attention Customers
25958,149,2.0,2103.3455,1,Top/Best Customers
25959,295,1.0,60.2888,0,Lost/Needed Attention Customers
25960,124,2.0,3460.8048,1,Top/Best Customers
25961,140,2.0,3418.8148,1,Top/Best Customers
25962,205,2.0,9103.1116,1,Top/Best Customers
25963,25,1.0,27.614,2,Current Customer
25964,133,2.0,6519.1354,1,Top/Best Customers
25965,259,1.0,106.9752,0,Lost/Needed Attention Customers
25966,205,1.0,60.2888,0,Lost/Needed Attention Customers
25967,211,1.0,66.2558,0,Lost/Needed Attention Customers
25968,71,1.0,27.614,2,Current Customer
25969,105,2.0,6519.1354,1,Top/Best Customers
25970,96,2.0,7802.9356,1,Top/Best Customers
25971,257,2.0,4920.1258,1,Top/Best Customers
25972,191,2.0,14363.884000000002,1,Top/Best Customers
25973,203,2.0,9045.6516,1,Top/Best Customers
25974,192,2.0,9103.1116,1,Top/Best Customers
25975,196,2.0,14396.105800000001,1,Top/Best Customers
25976,188,2.0,6363.761399999999,1,Top/Best Customers
25977,116,2.0,6491.5104,1,Top/Best Customers
25978,191,2.0,9117.4766,1,Top/Best Customers
25979,200,2.0,6391.386399999999,1,Top/Best Customers
25980,203,2.0,9103.1116,1,Top/Best Customers
25981,228,2.0,3970.6076,1,Top/Best Customers
25982,193,2.0,9103.1116,1,Top/Best Customers
25983,170,1.0,66.2558,0,Lost/Needed Attention Customers
25984,120,2.0,6491.5104,1,Top/Best Customers
25985,96,2.0,9403.8484,1,Top/Best Customers
25986,116,2.0,6491.5104,1,Top/Best Customers
25987,96,2.0,6524.660400000001,1,Top/Best Customers
25988,159,1.0,215.3757,0,Lost/Needed Attention Customers
25989,242,2.0,4898.909799999999,1,Top/Best Customers
25990,201,2.0,11868.9599,1,Top/Best Customers
25991,235,2.0,6079.0056,1,Top/Best Customers
25992,230,2.0,3007.3156,1,Top/Best Customers
25993,117,2.0,9357.438400000001,1,Top/Best Customers
25994,114,2.0,9259.314400000001,1,Top/Best Customers
25995,530,1.0,2699.9018,0,Lost/Needed Attention Customers
25996,92,2.0,6434.0504,1,Top/Best Customers
25997,94,2.0,6461.6754,1,Top/Best Customers
25998,87,2.0,6519.1354,1,Top/Best Customers
25999,530,1.0,2410.6266,0,Lost/Needed Attention Customers
26000,241,1.0,106.9752,0,Lost/Needed Attention Customers
26001,82,2.0,9385.063400000001,1,Top/Best Customers
26002,86,2.0,9582.858400000001,1,Top/Best Customers
26003,85,2.0,9357.438400000001,1,Top/Best Customers
26004,86,2.0,9497.7734,1,Top/Best Customers
26005,61,2.0,6461.6754,1,Top/Best Customers
26006,64,1.0,27.614,2,Current Customer
26007,235,1.0,27.614,0,Lost/Needed Attention Customers
26008,8,1.0,109.3508,2,Current Customer
26009,31,1.0,177.7724,2,Current Customer
26010,332,1.0,27.614,0,Lost/Needed Attention Customers
26011,183,2.0,9018.0266,1,Top/Best Customers
26012,207,2.0,9075.4866,1,Top/Best Customers
26013,530,1.0,2699.9018,0,Lost/Needed Attention Customers
26014,77,2.0,8110.7111,1,Top/Best Customers
26015,91,2.0,5099.3983,1,Top/Best Customers
26016,78,2.0,10957.777,1,Top/Best Customers
26017,359,1.0,395.4132,0,Lost/Needed Attention Customers
26018,206,2.0,11941.889899999998,1,Top/Best Customers
26019,143,2.0,3460.8048,1,Top/Best Customers
26020,104,2.0,4675.6972,1,Top/Best Customers
26021,100,2.0,4625.9722,1,Top/Best Customers
26022,118,2.0,3418.8148,1,Top/Best Customers
26023,124,2.0,4625.9722,1,Top/Best Customers
26024,114,2.0,6034.217200000001,1,Top/Best Customers
26025,98,2.0,4625.9722,1,Top/Best Customers
26026,327,1.0,5.514,0,Lost/Needed Attention Customers
26027,92,2.0,3418.8148,1,Top/Best Customers
26028,97,2.0,3418.8148,1,Top/Best Customers
26029,99,2.0,4670.0617,1,Top/Best Customers
26030,227,1.0,23.7465,0,Lost/Needed Attention Customers
26031,3,1.0,52.5538,2,Current Customer
26032,357,1.0,16.0888,0,Lost/Needed Attention Customers
26033,120,2.0,2103.3455,1,Top/Best Customers
26034,153,1.0,23.7465,2,Current Customer
26035,193,1.0,294.9687,0,Lost/Needed Attention Customers
26036,85,1.0,294.9687,2,Current Customer
26037,341,1.0,86.1458,0,Lost/Needed Attention Customers
26038,152,1.0,13829.241,0,Lost/Needed Attention Customers
26039,84,1.0,60.2888,2,Current Customer
26040,204,2.0,3970.6076000000003,1,Top/Best Customers
26041,194,2.0,14397.130924999998,1,Top/Best Customers
26042,183,2.0,6363.761399999999,1,Top/Best Customers
26043,91,1.0,845.4136,2,Current Customer
26044,283,1.0,384.3192,0,Lost/Needed Attention Customers
26045,121,1.0,60.2888,2,Current Customer
26046,116,1.0,309.88620000000003,2,Current Customer
26047,253,1.0,215.3757,0,Lost/Needed Attention Customers
26048,187,1.0,845.4136,0,Lost/Needed Attention Customers
26049,530,1.0,2410.6266,0,Lost/Needed Attention Customers
26050,72,2.0,6491.5104,1,Top/Best Customers
26051,34,1.0,5.514,2,Current Customer
26052,254,1.0,27.614,0,Lost/Needed Attention Customers
26053,315,1.0,60.2888,0,Lost/Needed Attention Customers
26054,303,1.0,27.614,0,Lost/Needed Attention Customers
26055,204,2.0,6391.386399999999,1,Top/Best Customers
26056,202,2.0,9145.1016,1,Top/Best Customers
26057,189,2.0,14397.130924999998,1,Top/Best Customers
26058,197,2.0,9145.1016,1,Top/Best Customers
26059,259,1.0,525.8032,0,Lost/Needed Attention Customers
26060,201,2.0,9075.4866,1,Top/Best Customers
26061,203,2.0,9145.1016,1,Top/Best Customers
26062,255,1.0,109.3508,0,Lost/Needed Attention Customers
26063,91,1.0,66.2558,2,Current Customer
26064,214,1.0,109.3508,0,Lost/Needed Attention Customers
26065,103,1.0,109.3508,2,Current Customer
26066,194,2.0,14397.130924999998,1,Top/Best Customers
26067,71,1.0,215.3757,2,Current Customer
26068,85,1.0,27.614,2,Current Customer
26069,329,1.0,170.5899,0,Lost/Needed Attention Customers
26070,185,2.0,9018.0266,1,Top/Best Customers
26071,281,1.0,395.4132,0,Lost/Needed Attention Customers
26072,51,1.0,27.614,2,Current Customer
26073,62,1.0,132.5558,2,Current Customer
26074,156,1.0,16.0888,2,Current Customer
26075,203,2.0,9018.0266,1,Top/Best Customers
26076,221,1.0,255.12240000000003,0,Lost/Needed Attention Customers
26077,65,1.0,16.0888,2,Current Customer
26078,338,1.0,215.3757,0,Lost/Needed Attention Customers
26079,198,1.0,215.3757,0,Lost/Needed Attention Customers
26080,233,1.0,27.614,0,Lost/Needed Attention Customers
26081,322,1.0,215.3757,0,Lost/Needed Attention Customers
26082,165,2.0,9018.0266,1,Top/Best Customers
26083,154,2.0,9075.4866,1,Top/Best Customers
26084,167,2.0,9018.0266,1,Top/Best Customers
26085,225,1.0,213.71820000000002,0,Lost/Needed Attention Customers
26086,99,1.0,497.18370000000004,2,Current Customer
26087,109,1.0,215.3757,2,Current Customer
26088,137,1.0,109.3508,2,Current Customer
26089,160,2.0,11706.5249,1,Top/Best Customers
26090,158,2.0,9103.1116,1,Top/Best Customers
26091,181,2.0,14397.130924999998,1,Top/Best Customers
26092,44,1.0,215.3757,2,Current Customer
26093,69,2.0,9399.4284,1,Top/Best Customers
26094,87,2.0,9357.438400000001,1,Top/Best Customers
26095,169,1.0,50.4876,0,Lost/Needed Attention Customers
26096,167,2.0,11857.3574,1,Top/Best Customers
26097,159,2.0,11678.8999,1,Top/Best Customers
26098,171,2.0,9045.6516,1,Top/Best Customers
26099,257,1.0,88.3558,0,Lost/Needed Attention Customers
26100,13,1.0,16.0888,2,Current Customer
26101,204,1.0,27.614,0,Lost/Needed Attention Customers
26102,303,1.0,488.2332,0,Lost/Needed Attention Customers
26103,21,1.0,106.9752,2,Current Customer
26104,160,1.0,508.1232,0,Lost/Needed Attention Customers
26105,230,1.0,177.7724,0,Lost/Needed Attention Customers
26106,178,2.0,9018.0266,1,Top/Best Customers
26107,161,2.0,14366.491800000002,1,Top/Best Customers
26108,23,1.0,106.9752,2,Current Customer
26109,98,1.0,215.3757,2,Current Customer
26110,172,2.0,6363.761399999999,1,Top/Best Customers
26111,159,2.0,9075.4866,1,Top/Best Customers
26112,169,2.0,9075.4866,1,Top/Best Customers
26113,192,2.0,3623.8723999999997,1,Top/Best Customers
26114,175,2.0,14397.130924999998,1,Top/Best Customers
26115,195,2.0,6067.1133,1,Top/Best Customers
26116,155,2.0,9075.4866,1,Top/Best Customers
26117,250,1.0,106.9752,0,Lost/Needed Attention Customers
26118,224,1.0,116.7876,0,Lost/Needed Attention Customers
26119,44,1.0,215.3757,2,Current Customer
26120,61,2.0,7875.0031,1,Top/Best Customers
26121,67,2.0,6362.4902999999995,1,Top/Best Customers
26122,40,1.0,215.3757,2,Current Customer
26123,352,1.0,215.3757,0,Lost/Needed Attention Customers
26124,231,1.0,215.3757,0,Lost/Needed Attention Customers
26125,239,1.0,66.2558,0,Lost/Needed Attention Customers
26126,48,1.0,32.034,2,Current Customer
26127,530,1.0,2264.2536,0,Lost/Needed Attention Customers
26128,205,1.0,228.63569999999999,0,Lost/Needed Attention Customers
26129,43,1.0,23.7465,2,Current Customer
26130,311,1.0,23.7465,0,Lost/Needed Attention Customers
26131,141,2.0,6034.217200000001,1,Top/Best Customers
26132,362,1.0,88.3558,0,Lost/Needed Attention Customers
26133,100,2.0,3418.8148,1,Top/Best Customers
26134,104,2.0,5919.2972,1,Top/Best Customers
26135,121,2.0,6100.5172,1,Top/Best Customers
26136,171,1.0,88.3558,0,Lost/Needed Attention Customers
26137,144,1.0,77.339,2,Current Customer
26138,97,2.0,3460.8048,1,Top/Best Customers
26139,332,1.0,114.2682,0,Lost/Needed Attention Customers
26140,102,2.0,4625.9722,1,Top/Best Customers
26141,355,1.0,174.5458,0,Lost/Needed Attention Customers
26142,138,2.0,6034.2172,1,Top/Best Customers
26143,208,1.0,273.9958,0,Lost/Needed Attention Customers
26144,268,1.0,92.0577,0,Lost/Needed Attention Customers
26145,205,1.0,174.5458,0,Lost/Needed Attention Customers
26146,47,1.0,77.339,2,Current Customer
26147,37,1.0,174.5458,2,Current Customer
26148,78,2.0,4625.9722,1,Top/Best Customers
26149,116,1.0,174.5458,2,Current Customer
26150,61,2.0,4874.5972,1,Top/Best Customers
26151,217,1.0,77.339,0,Lost/Needed Attention Customers
26152,82,2.0,3418.8148,1,Top/Best Customers
26153,149,2.0,3460.8048,1,Top/Best Customers
26154,129,2.0,3418.8148,1,Top/Best Customers
26155,125,1.0,427.5357,2,Current Customer
26156,164,1.0,174.5458,0,Lost/Needed Attention Customers
26157,123,1.0,77.339,2,Current Customer
26158,271,1.0,208.8008,0,Lost/Needed Attention Customers
26159,136,1.0,77.339,2,Current Customer
26160,69,2.0,3418.8148,1,Top/Best Customers
26161,146,2.0,2103.3455,1,Top/Best Customers
26162,152,2.0,2103.3455,1,Top/Best Customers
26163,310,1.0,273.9958,0,Lost/Needed Attention Customers
26164,207,1.0,77.339,0,Lost/Needed Attention Customers
26165,89,2.0,3460.8048,1,Top/Best Customers
26166,35,1.0,427.5357,2,Current Customer
26167,152,2.0,2103.3455,1,Top/Best Customers
26168,71,1.0,69.1288,2,Current Customer
26169,70,1.0,120.2352,2,Current Customer
26170,23,1.0,32.034,2,Current Customer
26171,237,1.0,60.2888,0,Lost/Needed Attention Customers
26172,4,1.0,60.2888,2,Current Customer
26173,273,1.0,5.514,0,Lost/Needed Attention Customers
26174,530,1.0,2288.9187,0,Lost/Needed Attention Customers
26175,317,1.0,294.9357,0,Lost/Needed Attention Customers
26176,118,1.0,5.514,2,Current Customer
26177,143,1.0,65.1508,2,Current Customer
26178,108,1.0,450.6192,2,Current Customer
26179,308,1.0,86.1458,0,Lost/Needed Attention Customers
26180,136,1.0,5.514,2,Current Customer
26181,292,1.0,106.9752,0,Lost/Needed Attention Customers
26182,89,1.0,13.8788,2,Current Customer
26183,530,1.0,2288.9187,0,Lost/Needed Attention Customers
26184,296,1.0,120.2352,0,Lost/Needed Attention Customers
26185,240,1.0,225.3207,0,Lost/Needed Attention Customers
26186,69,1.0,86.1458,2,Current Customer
26187,130,2.0,4675.6972,1,Top/Best Customers
26188,131,2.0,3418.8148,1,Top/Best Customers
26189,119,2.0,5919.2972,1,Top/Best Customers
26190,105,2.0,4675.6972,1,Top/Best Customers
26191,106,2.0,3418.8148,1,Top/Best Customers
26192,98,2.0,2103.3455,1,Top/Best Customers
26193,26,1.0,116.7876,2,Current Customer
26194,53,1.0,369.8435,2,Current Customer
26195,360,1.0,60.2888,0,Lost/Needed Attention Customers
26196,159,1.0,66.2558,0,Lost/Needed Attention Customers
26197,18,1.0,215.3757,2,Current Customer
26198,148,1.0,60.2888,2,Current Customer
26199,362,1.0,27.614,0,Lost/Needed Attention Customers
26200,208,2.0,3681.3324,1,Top/Best Customers
26201,174,2.0,13016.435499999998,1,Top/Best Customers
26202,203,2.0,4920.1258,1,Top/Best Customers
26203,99,1.0,626.4687,2,Current Customer
26204,70,2.0,6100.5172,1,Top/Best Customers
26205,60,1.0,5417.373,2,Current Customer
26206,36,1.0,5477.1314,2,Current Customer
26207,36,1.0,2699.9018,2,Current Customer
26208,217,1.0,162.3357,0,Lost/Needed Attention Customers
26209,141,1.0,2634.3974,2,Current Customer
26210,301,1.0,1836.4107,0,Lost/Needed Attention Customers
26211,293,1.0,1874.5331999999999,0,Lost/Needed Attention Customers
26212,115,1.0,52.5538,2,Current Customer
26213,76,1.0,139.1858,2,Current Customer
